,year,month,day,hour,minutes,lat,lon,depth,mb,ms
11089,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
11090,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
11091,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
11092,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
11093,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
11094,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
11095,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
11096,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
11097,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
11098,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
11099,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
11100,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
11101,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
11102,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
11103,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
11104,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
11105,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
11106,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
11107,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
11108,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
11109,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
11110,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
11111,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
11112,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
11113,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
11114,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
11115,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
11116,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
11117,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
11118,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
11119,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
11120,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
11121,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
11122,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
11123,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
11124,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
11125,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
11126,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
11127,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
11128,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
11129,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
11130,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
11131,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
11132,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
11133,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
11134,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
11135,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
11136,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
11137,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
11138,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
11139,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
11140,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
11141,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
11142,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
11143,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
11144,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
11145,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
11146,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
11147,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
11148,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
11149,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
11150,2000.0,2.0,21.0,13.0,49.0,33.9342,2000.0,4.2,3.4,n.a
11151,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
11152,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
11153,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
11154,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
11155,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
11156,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
11157,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
11158,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
11159,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
11160,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
11161,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
11162,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
11163,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
11164,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
11165,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
11166,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
11167,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
11168,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
11169,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
11170,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
11171,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
11172,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
11173,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
11174,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
11175,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
11176,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
11177,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
11178,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
11179,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
11180,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
11181,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
11182,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
11183,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
11184,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
11185,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
11186,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
11187,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
11188,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
11189,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
11190,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
11191,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
11192,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
11193,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
11194,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
11195,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
11196,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
11197,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
11198,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
11199,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
11200,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
11201,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
11202,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
11203,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
11204,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
11205,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
11206,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
11207,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
11208,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
11209,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
11210,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
11211,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
11212,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
11213,2000.0,4.0,9.0,10.0,48.0,32.611,2000.0,11.0,3.5,n.a
11214,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
11215,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
11216,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
11217,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
11218,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
11219,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
11220,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
11221,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
11222,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
11223,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
11224,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
11225,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
11226,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
11227,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
11228,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
11229,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
11230,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
11231,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
11232,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
11233,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
11234,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
11235,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
11236,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
11237,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
11238,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
11239,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
11240,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
11241,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
11242,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
11243,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
11244,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
11245,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
11246,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
11247,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
11248,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
11249,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
11250,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
11251,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
11252,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
11253,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
11254,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
11255,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
11256,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
11257,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
11258,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
11259,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
11260,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
11261,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
11262,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
11263,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
11264,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
11265,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
11266,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
11267,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
11268,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
11269,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
11270,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
11271,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
11272,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
11273,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
11274,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
11275,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
11276,2000.0,4.0,25.0,14.0,6.0,32.1249,2000.0,15.1,4.2,n.a
11277,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
11278,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
11279,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
11280,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
11281,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
11282,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
11283,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
11284,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
11285,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
11286,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
11287,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
11288,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
11289,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
11290,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
11291,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
11292,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
11293,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
11294,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
11295,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
11296,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
11297,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
11298,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
11299,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
11300,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
11301,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
11302,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
11303,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
11304,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
11305,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
11306,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
11307,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
11308,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
11309,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
11310,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
11311,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
11312,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
11313,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
11314,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
11315,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
11316,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
11317,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
11318,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
11319,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
11320,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
11321,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
11322,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
11323,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
11324,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
11325,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
11326,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
11327,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
11328,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
11329,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
11330,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
11331,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
11332,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
11333,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
11334,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
11335,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
11336,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
11337,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
11338,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
11339,2000.0,5.0,2.0,6.0,45.0,32.1686,2000.0,11.8,4.5,n.a
11340,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
11341,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
11342,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
11343,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
11344,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
11345,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
11346,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
11347,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
11348,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
11349,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
11350,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
11351,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
11352,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
11353,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
11354,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
11355,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
11356,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
11357,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
11358,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
11359,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
11360,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
11361,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
11362,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
11363,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
11364,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
11365,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
11366,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
11367,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
11368,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
11369,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
11370,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
11371,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
11372,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
11373,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
11374,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
11375,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
11376,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
11377,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
11378,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
11379,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
11380,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
11381,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
11382,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
11383,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
11384,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
11385,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
11386,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
11387,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
11388,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
11389,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
11390,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
11391,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
11392,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
